Rk,Wk,Date,Time,Day,Winner,Pts,,Loser,Pts,Notes
719,14,Nov 23 2019,,Sat,(23) Appalachian State,35,,Texas State,13,Kidd Brewer Stadium - Boone North Carolina
720,14,Nov 23 2019,,Sat,Arizona State,31,,(6) Oregon,28,Sun Devil Stadium - Tempe Arizona
721,14,Nov 23 2019,,Sat,Arkansas State,38,,Georgia Southern,33,Centennial Bank Stadium - Jonesboro Arkansas
722,14,Nov 23 2019,,Sat,(16) Auburn,52,,Samford,0,Jordan-Hare Stadium - Auburn Alabama
723,14,Nov 23 2019,,Sat,(13) Baylor,24,,Texas,10,McLane Stadium - Waco Texas
724,14,Nov 23 2019,,Sat,(20) Boise State,56,@,Utah State,21,Merlin Olsen Field at Maverik Stadium - Logan Utah
725,14,Nov 23 2019,,Sat,Brigham Young,56,@,Massachusetts,24,Warren McGuirk Alumni Stadium - Amherst Massachusetts
726,14,Nov 23 2019,,Sat,California,24,@,Stanford,20,Stanford Stadium - Stanford California
727,14,Nov 23 2019,,Sat,Central Florida,34,@,Tulane,31,Yulman Stadium - New Orleans Louisiana
728,14,Nov 23 2019,,Sat,Charlotte,24,,Marshall,13,Jerry Richardson Stadium - Charlotte North Carolina
729,14,Nov 23 2019,,Sat,(17) Cincinnati,15,,Temple,13,Nippert Stadium - Cincinnati Ohio
730,14,Nov 23 2019,,Sat,Colorado,20,,Washington,14,Folsom Field - Boulder Colorado
731,14,Nov 23 2019,,Sat,East Carolina,31,@,Connecticut,24,Pratt & Whitney Stadium at Rentschler Field - East Hartford Connecticut
732,14,Nov 23 2019,,Sat,Florida Atlantic,40,@,Texas-San Antonio,26,Alamodome - San Antonio Texas
733,14,Nov 23 2019,,Sat,Florida International,30,,Miami (FL),24,Riccardo Silva Stadium - Miami Florida
734,14,Nov 23 2019,,Sat,(4) Georgia,19,,(24) Texas A&M,13,Sanford Stadium - Athens Georgia
735,14,Nov 23 2019,,Sat,Georgia State,28,,South Alabama,15,Georgia State Stadium - Atlanta Georgia
736,14,Nov 23 2019,,Sat,Hawaii,14,,San Diego State,11,Aloha Stadium - Honolulu Hawaii
737,14,Nov 23 2019,,Sat,Houston,24,@,Tulsa,14,Skelly Field at H.A. Chapman Stadium - Tulsa Oklahoma
738,14,Nov 23 2019,,Sat,(19) Iowa,19,,Illinois,10,Kinnick Stadium - Iowa City Iowa
739,14,Nov 23 2019,,Sat,Iowa State,41,,Kansas,31,Jack Trice Stadium - Ames Iowa
740,14,Nov 23 2019,,Sat,Kansas State,30,@,Texas Tech,27,Jones AT&T Stadium - Lubbock Texas
741,14,Nov 23 2019,,Sat,Kent State,41,,Ball State,38,Dix Stadium - Kent Ohio
742,14,Nov 23 2019,,Sat,Kentucky,50,,Tennessee-Martin,7,Kroger Field - Lexington Kentucky
743,14,Nov 23 2019,,Sat,Louisiana,53,,Troy,3,Cajun Field - Lafayette Louisiana
744,14,Nov 23 2019,,Sat,(1) Louisiana State,56,,Arkansas,20,Tiger Stadium - Baton Rouge Louisiana
745,14,Nov 23 2019,,Sat,Louisiana-Monroe,45,,Coastal Carolina,42,Malone Stadium - Monroe Louisiana
746,14,Nov 23 2019,,Sat,Louisville,56,,Syracuse,34,Cardinal Stadium - Louisville Kentucky
747,14,Nov 23 2019,,Sat,(18) Memphis,49,@,South Florida,10,Raymond James Stadium - Tampa Florida
748,14,Nov 23 2019,,Sat,(12) Michigan,39,@,Indiana,14,Memorial Stadium "The Rock" - Bloomington Indiana
749,14,Nov 23 2019,,Sat,Michigan State,27,@,Rutgers,0,SHI Stadium - Piscataway New Jersey
750,14,Nov 23 2019,,Sat,Middle Tennessee State,38,,Old Dominion,17,Johnny "Red" Floyd Stadium - Murfreesboro Tennessee
751,14,Nov 23 2019,,Sat,(11) Minnesota,38,@,Northwestern,22,Ryan Field - Evanston Illinois
752,14,Nov 23 2019,,Sat,Mississippi State,45,,Abilene Christian,7,Davis Wade Stadium - Starkville Mississippi
753,14,Nov 23 2019,,Sat,Navy,35,,(21) Southern Methodist,28,Navy-Marine Corps Memorial Stadium - Annapolis Maryland
754,14,Nov 23 2019,,Sat,Nebraska,54,@,Maryland,7,Capital One Field at Maryland Stadium - College Park Maryland
755,14,Nov 23 2019,,Sat,Nevada,35,@,Fresno State,28,Bulldog Stadium - Fresno California
756,14,Nov 23 2019,,Sat,Nevada-Las Vegas,38,,San Jose State,35,Sam Boyd Stadium - Las Vegas Nevada
757,14,Nov 23 2019,,Sat,New Mexico State,44,,Texas-El Paso,35,Aggie Memorial Stadium - Las Cruces New Mexico
758,14,Nov 23 2019,,Sat,North Carolina,56,,Mercer,7,Kenan Memorial Stadium - Chapel Hill North Carolina
759,14,Nov 23 2019,,Sat,(15) Notre Dame,40,,Boston College,7,Notre Dame Stadium - South Bend Indiana
760,14,Nov 23 2019,,Sat,(2) Ohio State,28,,(9) Penn State,17,Ohio Stadium - Columbus Ohio
761,14,Nov 23 2019,,Sat,(8) Oklahoma,28,,Texas Christian,24,Gaylord Family - Oklahoma Memorial Stadium - Norman Oklahoma
762,14,Nov 23 2019,,Sat,(22) Oklahoma State,20,@,West Virginia,13,Mountaineer Field at Milan Puskar Stadium - Morgantown West Virginia
763,14,Nov 23 2019,,Sat,Rice,20,,North Texas,14,Rice Stadium - Houston Texas
764,14,Nov 23 2019,,Sat,Southern California,52,,UCLA,35,Los Angeles Memorial Coliseum - Los Angeles California
765,14,Nov 23 2019,,Sat,Tennessee,24,@,Missouri,20,Memorial Stadium/Faurot Field - Columbia Missouri
766,14,Nov 23 2019,,Sat,(7) Utah,35,@,Arizona,7,Arizona Stadium - Tucson Arizona
767,14,Nov 23 2019,,Sat,Vanderbilt,38,,East Tennessee State,0,Vanderbilt Stadium - Nashville Tennessee
768,14,Nov 23 2019,,Sat,Virginia,55,,Liberty,27,Scott Stadium - Charlottesville Virginia
769,14,Nov 23 2019,,Sat,(25) Virginia Tech,28,,Pittsburgh,0,Lane Stadium - Blacksburg Virginia
770,14,Nov 23 2019,,Sat,Wake Forest,39,,Duke,27,BB&T Field - Winston-Salem North Carolina
771,14,Nov 23 2019,,Sat,Washington State,54,,Oregon State,53,Martin Stadium - Pullman Washington
772,14,Nov 23 2019,,Sat,Western Kentucky,28,@,Southern Mississippi,10,M. M. Roberts Stadium - Hattiesburg Mississippi
773,14,Nov 23 2019,,Sat,(14) Wisconsin,45,,Purdue,24,Camp Randall Stadium - Madison Wisconsin
774,15,Nov 26 2019,,Tue,Northern Illinois,17,,Western Michigan,14,Huskie Stadium - DeKalb Illinois
775,15,Nov 26 2019,,Tue,Ohio,52,@,Akron,3,InfoCision Stadium - Akron Ohio
776,15,Nov 28 2019,,Thu,Mississippi State,21,,Mississippi,20,Davis Wade Stadium - Starkville Mississippi
777,15,Nov 29 2019,,Fri,(22) Appalachian State,48,@,Troy,13,Veterans Memorial Stadium - Troy Alabama
778,15,Nov 29 2019,,Fri,Ball State,41,,Miami (OH),27,Scheumann Stadium - Muncie Indiana
779,15,Nov 29 2019,,Fri,(20) Boise State,31,@,Colorado State,24,Sonny Lubrick Field at Canvas Stadium - Fort Collins Colorado
780,15,Nov 29 2019,,Fri,Buffalo,49,,Bowling Green State,7,UB Stadium - Buffalo New York
781,15,Nov 29 2019,,Fri,Central Florida,34,,South Florida,7,Spectrum Stadium - Orlando Florida
782,15,Nov 29 2019,,Fri,Central Michigan,49,,Toledo,7,Kelly/Shorts Stadium - Mount Pleasant Michigan
783,15,Nov 29 2019,,Fri,(19) Iowa,27,@,Nebraska,24,Memorial Stadium - Lincoln Nebraska
784,15,Nov 29 2019,,Fri,Kent State,34,@,Eastern Michigan,26,Rynearson Stadium - Ypsilanti Michigan
785,15,Nov 29 2019,,Fri,(17) Memphis,34,,(18) Cincinnati,24,Liberty Bowl Memorial Stadium - Memphis Tennessee
786,15,Nov 29 2019,,Fri,Missouri,24,@,Arkansas,14,War Memorial Stadium - Little Rock Arkansas
787,15,Nov 29 2019,,Fri,South Alabama,34,,Arkansas State,30,Ladd-Peebles Stadium - Mobile Alabama
788,15,Nov 29 2019,,Fri,Texas,49,,Texas Tech,24,Darrell K Royal-Texas Memorial Stadium - Austin Texas
789,15,Nov 29 2019,,Fri,Virginia,39,,(23) Virginia Tech,30,Scott Stadium - Charlottesville Virginia
790,15,Nov 29 2019,,Fri,Washington,31,,Washington State,13,Husky Stadium - Seattle Washington
791,15,Nov 29 2019,,Fri,West Virginia,20,@,Texas Christian,17,Amon G. Carter Stadium - Fort Worth Texas
792,15,Nov 30 2019,,Sat,Air Force,20,,Wyoming,6,Falcon Stadium - Colorado Springs Colorado
793,15,Nov 30 2019,,Sat,Alabama-Birmingham,26,@,North Texas,21,Apogee Stadium - Denton Texas
794,15,Nov 30 2019,,Sat,Arizona State,24,,Arizona,14,Sun Devil Stadium - Tempe Arizona
795,15,Nov 30 2019,,Sat,(16) Auburn,48,,(5) Alabama,45,Jordan-Hare Stadium - Auburn Alabama
796,15,Nov 30 2019,,Sat,(11) Baylor,61,@,Kansas,6,David Booth Kansas Memorial Stadium - Lawrence Kansas
797,15,Nov 30 2019,,Sat,Boston College,26,@,Pittsburgh,19,Heinz Field - Pittsburgh Pennsylvania
798,15,Nov 30 2019,,Sat,California,28,@,UCLA,18,Rose Bowl - Pasadena California
799,15,Nov 30 2019,,Sat,Charlotte,38,@,Old Dominion,22,Foreman Field at S.B. Ballard Stadium - Norfolk Virginia
800,15,Nov 30 2019,,Sat,(3) Clemson,38,@,South Carolina,3,Williams-Brice Stadium - Columbia South Carolina
801,15,Nov 30 2019,,Sat,Coastal Carolina,24,,Texas State,21,Brooks Stadium - Conway South Carolina
802,15,Nov 30 2019,,Sat,Duke,27,,Miami (FL),17,Wallace Wade Stadium - Durham North Carolina
803,15,Nov 30 2019,,Sat,(8) Florida,40,,Florida State,17,Ben Hill Griffin Stadium - Gainesville Florida
804,15,Nov 30 2019,,Sat,Florida Atlantic,34,,Southern Mississippi,17,FAU Football Stadium - Boca Raton Florida
805,15,Nov 30 2019,,Sat,(4) Georgia,52,@,Georgia Tech,7,Bobby Dodd Stadium - Atlanta Georgia
806,15,Nov 30 2019,,Sat,Georgia Southern,38,,Georgia State,10,Allen E. Paulson Stadium - Statesboro Georgia
807,15,Nov 30 2019,,Sat,Hawaii,52,,Army,31,Aloha Stadium - Honolulu Hawaii
808,15,Nov 30 2019,,Sat,Indiana,44,@,Purdue,41,Ross-Ade Stadium - West Lafayette Indiana
809,15,Nov 30 2019,,Sat,Kansas State,27,,Iowa State,17,Bill Snyder Family Stadium - Manhattan Kansas
810,15,Nov 30 2019,,Sat,Kentucky,45,,Louisville,13,Kroger Field - Lexington Kentucky
811,15,Nov 30 2019,,Sat,Liberty,49,,New Mexico State,28,Williams Stadium - Lynchburg Virginia
812,15,Nov 30 2019,,Sat,Louisiana,31,,Louisiana-Monroe,30,Cajun Field - Lafayette Louisiana
813,15,Nov 30 2019,,Sat,(1) Louisiana State,50,,Texas A&M,7,Tiger Stadium - Baton Rouge Louisiana
814,15,Nov 30 2019,,Sat,Louisiana Tech,41,,Texas-San Antonio,27,Joe Aillet Stadium - Ruston Louisiana
815,15,Nov 30 2019,,Sat,Marshall,30,,Florida International,27,Joan C. Edwards Stadium - Huntington West Virginia
816,15,Nov 30 2019,,Sat,Michigan State,19,,Maryland,16,Spartan Stadium - East Lansing Michigan
817,15,Nov 30 2019,,Sat,(24) Navy,56,@,Houston,41,TDECU Stadium - Houston Texas
818,15,Nov 30 2019,,Sat,Nevada-Las Vegas,33,@,Nevada,30,MacKay Stadium - Reno Nevada
819,15,Nov 30 2019,,Sat,North Carolina,41,@,North Carolina State,10,Carter-Finley Stadium - Raleigh North Carolina
820,15,Nov 30 2019,,Sat,Northwestern,29,@,Illinois,10,Memorial Stadium - Champaign Illinois
821,15,Nov 30 2019,,Sat,(15) Notre Dame,45,@,Stanford,24,Stanford Stadium - Stanford California
822,15,Nov 30 2019,,Sat,(2) Ohio State,56,@,(10) Michigan,27,Michigan Stadium - Ann Arbor Michigan
823,15,Nov 30 2019,,Sat,(7) Oklahoma,34,@,(21) Oklahoma State,16,Boone Pickens Stadium - Stillwater Oklahoma
824,15,Nov 30 2019,,Sat,(14) Oregon,24,,Oregon State,10,Autzen Stadium - Eugene Oregon
825,15,Nov 30 2019,,Sat,(12) Penn State,27,,Rutgers,6,Beaver Stadium - University Park Pennsylvania
826,15,Nov 30 2019,,Sat,Rice,30,@,Texas-El Paso,16,Sun Bowl - El Paso Texas
827,15,Nov 30 2019,,Sat,San Diego State,13,,Brigham Young,3,SDCCU Stadium - San Diego California
828,15,Nov 30 2019,,Sat,San Jose State,17,,Fresno State,16,CEFCU Stadium - San Jose California
829,15,Nov 30 2019,,Sat,Southern Methodist,37,,Tulane,20,Gerald J. Ford Stadium - Dallas Texas
830,15,Nov 30 2019,,Sat,Syracuse,39,,Wake Forest,30,Carrier Dome - Syracuse New York
831,15,Nov 30 2019,,Sat,Temple,49,,Connecticut,17,Lincoln Financial Field - Philadelphia Pennsylvania
832,15,Nov 30 2019,,Sat,Tennessee,28,,Vanderbilt,10,Neyland Stadium - Knoxville Tennessee
833,15,Nov 30 2019,,Sat,Tulsa,49,@,East Carolina,24,Dowdy-Ficklen Stadium - Greenville North Carolina
834,15,Nov 30 2019,,Sat,(6) Utah,45,,Colorado,15,Rice-Eccles Stadium - Salt Lake City Utah
835,15,Nov 30 2019,,Sat,Utah State,38,@,New Mexico,25,Dreamstyle Stadium - Albuquerque New Mexico
836,15,Nov 30 2019,,Sat,Western Kentucky,31,,Middle Tennessee State,26,Houchens Industries-L.T. Smith Stadium - Bowling Green Kentucky
837,15,Nov 30 2019,,Sat,(13) Wisconsin,38,@,(9) Minnesota,17,TCF Bank Stadium - Minneapolis Minnesota
838,16,Dec 6 2019,,Fri,(13) Oregon,37,N,(5) Utah,15,Levi's Stadium - Santa Clara California
839,16,Dec 7 2019,,Sat,(20) Appalachian State,45,,Louisiana,38,Kidd Brewer Stadium - Boone North Carolina
840,16,Dec 7 2019,,Sat,(19) Boise State,31,,Hawaii,10,Albertsons Stadium - Boise Idaho
841,16,Dec 7 2019,,Sat,(3) Clemson,62,N,(22) Virginia,17,Bank of America Stadium - Charlotte North Carolina
842,16,Dec 7 2019,,Sat,Florida Atlantic,49,,Alabama-Birmingham,6,FAU Football Stadium - Boca Raton Florida
843,16,Dec 7 2019,,Sat,(1) Louisiana State,37,N,(4) Georgia,10,Mercedes-Benz Stadium - Atlanta Georgia
844,16,Dec 7 2019,,Sat,(16) Memphis,29,,(21) Cincinnati,24,Liberty Bowl Memorial Stadium - Memphis Tennessee
845,16,Dec 7 2019,,Sat,Miami (OH),26,N,Central Michigan,21,Ford Field - Detroit Michigan
846,16,Dec 7 2019,,Sat,(2) Ohio State,34,N,(10) Wisconsin,21,Lucas Oil Stadium - Indianapolis Indiana
847,16,Dec 7 2019,,Sat,(6) Oklahoma,30,N,(8) Baylor,23,AT&T Stadium - Arlington Texas
848,17,Dec 14 2019,,Sat,(21) Navy,31,N,Army,7,Lincoln Financial Field - Philadelphia Pennsylvania
849,18,Dec 20 2019,,Fri,Buffalo,31,N,Charlotte,9,Bahamas Bowl (Thomas A. Robinson Stadium - Nassau BHS)
850,18,Dec 20 2019,,Fri,Kent State,51,N,Utah State,41,Frisco Bowl (Toyota Stadium - Frisco Texas)
851,18,Dec 21 2019,,Sat,(20) Appalachian State,31,N,Alabama-Birmingham,17,New Orleans Bowl (Mercedes-Benz Superdome - New Orleans Louisiana)
852,18,Dec 21 2019,,Sat,Arkansas State,34,N,Florida International,26,Camellia Bowl (Cramton Bowl - Montgomery Alabama)
853,18,Dec 21 2019,,Sat,Florida Atlantic,52,N,Southern Methodist,28,Boca Raton Bowl (FAU Football Stadium - Boca Raton Florida)
854,18,Dec 21 2019,,Sat,Liberty,23,N,Georgia Southern,16,Cure Bowl (Exploria Stadium - Orlando Florida)
855,18,Dec 21 2019,,Sat,San Diego State,48,N,Central Michigan,11,New Mexico Bowl (Dreamstyle Stadium - Albuquerque New Mexico)
856,18,Dec 21 2019,,Sat,Washington,38,N,(18) Boise State,7,Las Vegas Bowl (Sam Boyd Stadium - Las Vegas Nevada)
857,18,Dec 23 2019,,Mon,Central Florida,48,N,Marshall,25,Gasparilla Bowl (Raymond James Stadium - Tampa Florida)
858,19,Dec 24 2019,,Tue,Hawaii,38,N,Brigham Young,34,Hawaii Bowl (Aloha Stadium - Honolulu Hawaii)
859,19,Dec 26 2019,,Thu,Louisiana Tech,14,N,Miami (FL),0,Independence Bowl (Independence Stadium - Shreveport Louisiana)
860,19,Dec 26 2019,,Thu,Pittsburgh,34,N,Eastern Michigan,30,Quick Lane Bowl (Ford Field - Detroit Michigan)
861,19,Dec 27 2019,,Fri,(24) Air Force,31,N,Washington State,21,Cheez-It Bowl (Chase Field - Phoenix Arizona)
862,19,Dec 27 2019,,Fri,(19) Iowa,49,N,(22) Southern California,24,Holiday Bowl (SDCCU Stadium - San Diego California)
863,19,Dec 27 2019,,Fri,Michigan State,27,N,Wake Forest,21,Pinstripe Bowl (Yankee Stadium - New York New York)
864,19,Dec 27 2019,,Fri,North Carolina,55,N,Temple,13,Military Bowl (Navy-Marine Corps Memorial Stadium - Annapolis Maryland)
865,19,Dec 27 2019,,Fri,Texas A&M,24,N,(25) Oklahoma State,21,Texas Bowl (NRG Stadium - Houston Texas)
866,19,Dec 28 2019,,Sat,(3) Clemson,29,N,(2) Ohio State,23,Fiesta Bowl (State Farm Stadium - Glendale Arizona)
867,19,Dec 28 2019,,Sat,(1) Louisiana State,63,N,(4) Oklahoma,28,Peach Bowl (Mercedes-Benz Stadium - Atlanta Georgia)
868,19,Dec 28 2019,,Sat,(14) Notre Dame,33,N,Iowa State,9,Camping World Bowl (Camping World Stadium - Orlando Florida)
869,19,Dec 28 2019,,Sat,(13) Penn State,53,N,(15) Memphis,39,Cotton Bowl (AT&T Stadium - Arlington Texas)
870,20,Dec 30 2019,,Mon,California,35,N,Illinois,20,Redbox Bowl (Levi's Stadium - Santa Clara California)
871,20,Dec 30 2019,,Mon,(6) Florida,36,N,Virginia,28,Orange Bowl (Hard Rock Stadium - Miami Gardens Florida)
872,20,Dec 30 2019,,Mon,Louisville,38,N,Mississippi State,28,Music City Bowl (Nissan Stadium - Nashville Tennessee)
873,20,Dec 30 2019,,Mon,Western Kentucky,23,N,Western Michigan,20,First Responder Bowl (Gerald J. Ford Stadium - Dallas Texas)
874,21,Dec 31 2019,,Tue,Arizona State,20,N,Florida State,14,Sun Bowl (Sun Bowl - El Paso Texas)
875,21,Dec 31 2019,,Tue,Kentucky,37,N,Virginia Tech,30,Belk Bowl (Bank of America Stadium - Charlotte North Carolina)
876,21,Dec 31 2019,,Tue,(21) Navy,20,N,Kansas State,17,Liberty Bowl (Liberty Bowl Memorial Stadium - Memphis Tennessee)
877,21,Dec 31 2019,,Tue,Texas,38,N,(12) Utah,10,Alamo Bowl (Alamodome - San Antonio Texas)
878,21,Dec 31 2019,,Tue,Wyoming,38,N,Georgia State,17,Arizona Bowl (Arizona Stadium - Tucson Arizona)
879,21,Jan 1 2020,,Wed,(9) Alabama,35,N,(17) Michigan,16,Citrus Bowl (Camping World Stadium - Orlando Florida)
880,21,Jan 1 2020,,Wed,(5) Georgia,26,N,(8) Baylor,14,Sugar Bowl (Mercedes-Benz Superdome - New Orleans Louisiana)
881,21,Jan 1 2020,,Wed,(16) Minnesota,31,N,(9) Auburn,24,Outback Bowl (Raymond James Stadium - Tampa Florida)
882,21,Jan 1 2020,,Wed,(7) Oregon,28,N,(11) Wisconsin,27,Rose Bowl (Rose Bowl - Pasadena California)
883,21,Jan 2 2020,,Thu,(23) Cincinnati,38,N,Boston College,6,Birmingham Bowl (Legion Field - Birmingham Alabama)
884,21,Jan 2 2020,,Thu,Tennessee,23,N,Indiana,22,Gator Bowl (TIAA Bank Field - Jacksonville Florida)
885,21,Jan 3 2020,,Fri,Ohio,30,N,Nevada,21,Famous Idaho Potato Bowl (Albertsons Stadium - Boise Idaho)
886,21,Jan 4 2020,,Sat,Tulane,30,N,Southern Mississippi,13,Armed Forces Bowl (Amon G. Carter Stadium - Fort Worth Texas)
887,21,Jan 6 2020,,Mon,Louisiana,27,N,Miami (OH),17,LendingTree Bowl (Ladd-Peebles Stadium - Mobile Alabama)
888,22,Jan 13 2020,,Mon,(1) Louisiana State,42,N,(3) Clemson,25,College Football Championship (Mercedes-Benz Superdome - New Orleans Louisiana)
