Rk,Wk,Date,Time,Day,Winner,Pts,,Loser,Pts,Notes
633,11,Nov 5 2022,12:00 AM,Sat,(22) Penn State,0,@,Indiana,0,
634,11,Nov 5 2022,4:00 PM,Sat,South Alabama,0,@,Georgia Southern,0,
635,11,Nov 5 2022,1:00 AM,Sat,South Carolina,0,@,Vanderbilt,0,
636,11,Nov 5 2022,12:00 AM,Sat,South Florida,0,@,Temple,0,
637,11,Nov 5 2022,12:00 AM,Sat,Syracuse,0,@,(23) Pittsburgh,0,
638,11,Nov 5 2022,12:00 AM,Sat,(15) Tennessee,0,@,(1) Georgia,0,
639,11,Nov 5 2022,1:00 AM,Sat,(21) Texas,0,@,Kansas State,0,
640,11,Nov 5 2022,5:00 PM,Sat,Texas State,0,@,Louisiana-Monroe,0,
641,11,Nov 5 2022,1:00 AM,Sat,Texas Tech,0,@,Texas Christian,0,
642,11,Nov 5 2022,3:30 PM,Sat,Texas-San Antonio,0,@,Alabama-Birmingham,0,
643,11,Nov 5 2022,1:00 AM,Sat,Troy,0,@,Louisiana,0,
644,11,Nov 5 2022,1:00 AM,Sat,Tulane,0,@,Tulsa,0,
645,11,Nov 5 2022,3:00 AM,Sat,UCLA,0,@,Arizona State,0,
646,11,Nov 5 2022,12:00 AM,Sat,(19) Wake Forest,0,@,(16) North Carolina State,0,
647,11,Nov 5 2022,3:00 AM,Sat,Washington State,0,@,Stanford,0,
648,11,Nov 5 2022,1:00 AM,Sat,West Virginia,0,@,Iowa State,0,
649,11,Nov 5 2022,12:00 PM,Sat,Western Kentucky,0,@,Charlotte,0,
650,12,Nov 8 2022,7:00 PM,Tue,Ball State,0,@,Toledo,0,
651,12,Nov 8 2022,7:00 PM,Tue,Eastern Michigan,0,@,Akron,0,
652,12,Nov 8 2022,12:00 AM,Tue,Ohio,0,@,Miami (OH),0,
653,12,Nov 9 2022,7:00 PM,Wed,Buffalo,0,@,Central Michigan,0,
654,12,Nov 9 2022,7:00 PM,Wed,Kent State,0,@,Bowling Green,0,
655,12,Nov 9 2022,12:00 AM,Wed,Northern Illinois,0,@,Western Michigan,0,
656,12,Nov 10 2022,7:30 PM,Thu,Georgia Southern,0,@,Louisiana,0,
657,12,Nov 10 2022,7:30 PM,Thu,Tulsa,0,@,Memphis,0,
658,12,Nov 11 2022,9:30 PM,Fri,Colorado,0,@,(7) Southern California,0,
659,12,Nov 11 2022,12:00 AM,Fri,East Carolina,0,@,Cincinnati,0,
660,12,Nov 11 2022,10:30 PM,Fri,Fresno State,0,@,Nevada-Las Vegas,0,
661,12,Nov 12 2022,1:00 AM,Sat,(2) Alabama,0,@,(20) Mississippi,0,
662,12,Nov 12 2022,12:00 AM,Sat,Appalachian State,0,@,Marshall,0,
663,12,Nov 12 2022,3:00 AM,Sat,Arizona,0,@,UCLA,0,
664,12,Nov 12 2022,3:00 AM,Sat,Arizona State,0,@,Washington State,0,
665,12,Nov 12 2022,3:30 PM,Sat,Army,0,@,Troy,0,
666,12,Nov 12 2022,10:30 PM,Sat,Boise State,0,@,Nevada,0,
667,12,Nov 12 2022,12:00 AM,Sat,Boston College,0,@,(16) North Carolina State,0,
668,12,Nov 12 2022,3:00 AM,Sat,California,0,@,Oregon State,0,
669,12,Nov 12 2022,1:00 AM,Sat,Central Florida,0,@,Tulane,0,
670,12,Nov 12 2022,3:30 PM,Sat,Charlotte,0,@,Middle Tennessee State,0,
671,12,Nov 12 2022,7:00 PM,Sat,Florida Atlantic,0,@,Florida International,0,
672,12,Nov 12 2022,12:00 AM,Sat,Florida State,0,@,Syracuse,0,
673,12,Nov 12 2022,1:00 AM,Sat,(1) Georgia,0,@,Mississippi State,0,
674,12,Nov 12 2022,12:00 AM,Sat,Indiana,0,@,(3) Ohio State,0,
675,12,Nov 12 2022,1:00 AM,Sat,Iowa State,0,@,(8) Oklahoma State,0,
676,12,Nov 12 2022,12:00 AM,Sat,James Madison,0,@,Old Dominion,0,
677,12,Nov 12 2022,1:00 AM,Sat,Kansas,0,@,Texas Tech,0,
678,12,Nov 12 2022,1:00 AM,Sat,Kansas State,0,@,(17) Baylor,0,
679,12,Nov 12 2022,2:00 AM,Sat,Lamar,0,@,New Mexico State,0,
680,12,Nov 12 2022,12:00 PM,Sat,Liberty,0,@,Connecticut,0,
681,12,Nov 12 2022,1:00 AM,Sat,Louisiana State,0,@,(10) Arkansas,0,
682,12,Nov 12 2022,3:30 PM,Sat,Louisiana Tech,0,@,Texas-San Antonio,0,
683,12,Nov 12 2022,12:00 AM,Sat,Louisiana-Monroe,0,@,Georgia State,0,
684,12,Nov 12 2022,12:00 AM,Sat,Louisville,0,@,(5) Clemson,0,
685,12,Nov 12 2022,12:00 AM,Sat,Maryland,0,@,(22) Penn State,0,
686,12,Nov 12 2022,1:00 AM,Sat,Massachusetts,0,@,Arkansas State,0,
687,12,Nov 12 2022,12:00 AM,Sat,(13) Miami (FL),0,@,Georgia Tech,0,
688,12,Nov 12 2022,12:00 AM,Sat,Missouri,0,@,(15) Tennessee,0,
689,12,Nov 12 2022,12:00 AM,Sat,Nebraska,0,@,(4) Michigan,0,
690,12,Nov 12 2022,3:30 PM,Sat,New Mexico,0,@,Air Force,0,
691,12,Nov 12 2022,12:00 AM,Sat,North Carolina,0,@,(19) Wake Forest,0,
692,12,Nov 12 2022,3:30 PM,Sat,North Texas,0,@,Alabama-Birmingham,0,
693,12,Nov 12 2022,1:00 AM,Sat,Northwestern,0,@,Minnesota,0,
694,12,Nov 12 2022,12:00 PM,Sat,Notre Dame,0,N,Navy,0,
695,12,Nov 12 2022,12:00 AM,Sat,(6) Oklahoma,0,@,West Virginia,0,
696,12,Nov 12 2022,12:00 AM,Sat,(23) Pittsburgh,0,@,Virginia,0,
697,12,Nov 12 2022,1:00 AM,Sat,Purdue,0,@,Illinois,0,
698,12,Nov 12 2022,2:00 PM,Sat,Rice,0,@,Western Kentucky,0,
699,12,Nov 12 2022,12:00 AM,Sat,Rutgers,0,@,(11) Michigan State,0,
700,12,Nov 12 2022,3:00 AM,Sat,San Jose State,0,@,San Diego State,0,
701,12,Nov 12 2022,12:00 AM,Sat,South Carolina,0,@,(18) Florida,0,
702,12,Nov 12 2022,12:00 AM,Sat,Southern Methodist,0,@,South Florida,0,
703,12,Nov 12 2022,12:00 AM,Sat,Southern Mississippi,0,@,Coastal Carolina,0,
704,12,Nov 12 2022,2:00 AM,Sat,Stanford,0,@,(14) Utah,0,
705,12,Nov 12 2022,1:00 AM,Sat,Temple,0,@,Houston,0,
706,12,Nov 12 2022,1:00 AM,Sat,(24) Texas A&M,0,@,Auburn,0,
707,12,Nov 12 2022,1:00 AM,Sat,Texas Christian,0,@,(21) Texas,0,
708,12,Nov 12 2022,1:00 AM,Sat,Texas State,0,@,South Alabama,0,
709,12,Nov 12 2022,5:00 AM,Sat,Utah State,0,@,Hawaii,0,
710,12,Nov 12 2022,12:00 AM,Sat,Vanderbilt,0,@,(9) Kentucky,0,
711,12,Nov 12 2022,12:00 AM,Sat,Virginia Tech,0,@,Duke,0,
712,12,Nov 12 2022,3:00 AM,Sat,Washington,0,@,(25) Oregon,0,
713,12,Nov 12 2022,1:00 AM,Sat,Wisconsin,0,@,Iowa,0,
714,12,Nov 12 2022,7:00 PM,Sat,Wyoming,0,@,Colorado State,0,
715,13,Nov 15 2022,7:00 PM,Tue,Bowling Green,0,@,Toledo,0,
716,13,Nov 15 2022,7:00 PM,Tue,Ohio,0,@,Ball State,0,
717,13,Nov 16 2022,12:00 PM,Wed,Eastern Michigan,0,@,Kent State,0,
718,13,Nov 16 2022,1:00 AM,Wed,Miami (OH),0,@,Northern Illinois,0,
719,13,Nov 16 2022,8:00 PM,Wed,Western Michigan,0,@,Central Michigan,0,
720,13,Nov 17 2022,1:00 AM,Thu,Southern Methodist,0,@,Tulane,0,
721,13,Nov 18 2022,2:00 AM,Fri,San Diego State,0,@,New Mexico,0,
722,13,Nov 18 2022,9:00 PM,Fri,South Florida,0,@,Tulsa,0,
723,13,Nov 19 2022,3:30 PM,Sat,Akron,0,@,Buffalo,0,
724,13,Nov 19 2022,1:00 AM,Sat,Alabama-Birmingham,0,@,Louisiana State,0,
725,13,Nov 19 2022,5:00 PM,Sat,Arkansas State,0,@,Texas State,0,
726,13,Nov 19 2022,12:00 PM,Sat,Austin Peay,0,@,(2) Alabama,0,
727,13,Nov 19 2022,7:00 PM,Sat,Boise State,0,@,Wyoming,0,
728,13,Nov 19 2022,2:30 PM,Sat,Boston College,0,@,Notre Dame,0,
729,13,Nov 19 2022,12:00 AM,Sat,Cincinnati,0,@,Temple,0,
730,13,Nov 19 2022,12:00 AM,Sat,Coastal Carolina,0,@,Virginia,0,
731,13,Nov 19 2022,3:00 AM,Sat,Colorado,0,@,Washington,0,
732,13,Nov 19 2022,2:00 AM,Sat,Colorado State,0,@,Air Force,0,
733,13,Nov 19 2022,12:00 PM,Sat,Connecticut,0,@,Army,0,
734,13,Nov 19 2022,3:30 PM,Sat,Dixie State,0,@,(12) Brigham Young,0,
735,13,Nov 19 2022,12:00 AM,Sat,Duke,0,@,(23) Pittsburgh,0,
736,13,Nov 19 2022,1:00 AM,Sat,East Tennessee State,0,@,Mississippi State,0,
737,13,Nov 19 2022,1:00 AM,Sat,(18) Florida,0,@,Vanderbilt,0,
738,13,Nov 19 2022,3:30 PM,Sat,Florida Atlantic,0,@,Middle Tennessee State,0,
739,13,Nov 19 2022,4:00 PM,Sat,Florida International,0,@,Texas-El Paso,0,
740,13,Nov 19 2022,10:30 PM,Sat,Fresno State,0,@,Nevada,0,
741,13,Nov 19 2022,12:00 AM,Sat,(1) Georgia,0,@,(9) Kentucky,0,
742,13,Nov 19 2022,12:00 AM,Sat,Georgia State,0,@,James Madison,0,
743,13,Nov 19 2022,12:00 AM,Sat,Georgia Tech,0,@,North Carolina,0,
744,13,Nov 19 2022,12:00 AM,Sat,Houston,0,@,East Carolina,0,
745,13,Nov 19 2022,12:00 AM,Sat,Illinois,0,@,(4) Michigan,0,
746,13,Nov 19 2022,12:00 AM,Sat,Indiana,0,@,(11) Michigan State,0,
747,13,Nov 19 2022,1:00 AM,Sat,Iowa,0,@,Minnesota,0,
748,13,Nov 19 2022,12:00 AM,Sat,Kansas State,0,@,West Virginia,0,
749,13,Nov 19 2022,12:00 AM,Sat,Louisiana,0,@,Florida State,0,
750,13,Nov 19 2022,3:30 PM,Sat,Louisiana Tech,0,@,Charlotte,0,
751,13,Nov 19 2022,3:30 PM,Sat,Louisiana-Monroe,0,@,Troy,0,
752,13,Nov 19 2022,6:00 PM,Sat,Marshall,0,@,Georgia Southern,0,
753,13,Nov 19 2022,1:00 AM,Sat,Massachusetts,0,@,(24) Texas A&M,0,
754,13,Nov 19 2022,12:00 AM,Sat,(13) Miami (FL),0,@,(5) Clemson,0,
755,13,Nov 19 2022,1:00 AM,Sat,(20) Mississippi,0,@,(10) Arkansas,0,
756,13,Nov 19 2022,12:00 AM,Sat,Navy,0,@,Central Florida,0,
757,13,Nov 19 2022,5:00 AM,Sat,Nevada-Las Vegas,0,@,Hawaii,0,
758,13,Nov 19 2022,1:00 AM,Sat,New Mexico State,0,@,Missouri,0,
759,13,Nov 19 2022,1:00 AM,Sat,North Alabama,0,@,Memphis,0,
760,13,Nov 19 2022,12:00 AM,Sat,(16) North Carolina State,0,@,Louisville,0,
761,13,Nov 19 2022,12:00 AM,Sat,Northwestern,0,@,Purdue,0,
762,13,Nov 19 2022,12:00 AM,Sat,(3) Ohio State,0,@,Maryland,0,
763,13,Nov 19 2022,1:00 AM,Sat,(8) Oklahoma State,0,@,(6) Oklahoma,0,
764,13,Nov 19 2022,12:00 AM,Sat,Old Dominion,0,@,Appalachian State,0,
765,13,Nov 19 2022,2:00 AM,Sat,Oregon State,0,@,Arizona State,0,
766,13,Nov 19 2022,12:00 AM,Sat,(22) Penn State,0,@,Rutgers,0,
767,13,Nov 19 2022,2:00 AM,Sat,San Jose State,0,@,Utah State,0,
768,13,Nov 19 2022,1:00 AM,Sat,South Alabama,0,@,Southern Mississippi,0,
769,13,Nov 19 2022,3:00 AM,Sat,(7) Southern California,0,@,UCLA,0,
770,13,Nov 19 2022,3:00 AM,Sat,Stanford,0,@,California,0,
771,13,Nov 19 2022,12:00 AM,Sat,Syracuse,0,@,(19) Wake Forest,0,
772,13,Nov 19 2022,12:00 AM,Sat,(15) Tennessee,0,@,South Carolina,0,
773,13,Nov 19 2022,1:00 AM,Sat,(21) Texas,0,@,Kansas,0,
774,13,Nov 19 2022,1:00 AM,Sat,Texas Christian,0,@,(17) Baylor,0,
775,13,Nov 19 2022,1:00 AM,Sat,Texas Tech,0,@,Iowa State,0,
776,13,Nov 19 2022,1:00 PM,Sat,Texas-San Antonio,0,@,Rice,0,
777,13,Nov 19 2022,3:00 AM,Sat,(14) Utah,0,@,(25) Oregon,0,
778,13,Nov 19 2022,12:00 AM,Sat,Virginia Tech,0,@,Liberty,0,
779,13,Nov 19 2022,2:00 AM,Sat,Washington State,0,@,Arizona,0,
780,13,Nov 19 2022,1:00 AM,Sat,Western Kentucky,0,@,Auburn,0,
781,13,Nov 19 2022,1:00 AM,Sat,Wisconsin,0,@,Nebraska,0,
782,14,Nov 22 2022,7:00 PM,Tue,Ball State,0,@,Miami (OH),0,
783,14,Nov 22 2022,7:00 PM,Tue,Bowling Green,0,@,Ohio,0,
784,14,Nov 24 2022,7:00 PM,Thu,Mississippi State,0,@,(20) Mississippi,0,
785,14,Nov 25 2022,3:00 PM,Fri,Arizona State,0,@,Arizona,0,
786,14,Nov 25 2022,3:30 PM,Fri,(10) Arkansas,0,@,Missouri,0,
787,14,Nov 25 2022,1:00 AM,Fri,(17) Baylor,0,@,(21) Texas,0,
788,14,Nov 25 2022,12:00 AM,Fri,Central Florida,0,@,South Florida,0,
789,14,Nov 25 2022,12:00 PM,Fri,Central Michigan,0,@,Eastern Michigan,0,
790,14,Nov 25 2022,7:30 PM,Fri,(18) Florida,0,@,Florida State,0,
791,14,Nov 25 2022,4:00 PM,Fri,Nebraska,0,@,Iowa,0,
792,14,Nov 25 2022,3:30 PM,Fri,New Mexico,0,@,Colorado State,0,
793,14,Nov 25 2022,12:00 AM,Fri,(16) North Carolina State,0,@,North Carolina,0,
794,14,Nov 25 2022,12:00 PM,Fri,Toledo,0,@,Western Michigan,0,
795,14,Nov 25 2022,4:30 PM,Fri,UCLA,0,@,California,0,
796,14,Nov 25 2022,12:00 PM,Fri,Utah State,0,@,Boise State,0,
797,14,Nov 25 2022,10:00 PM,Fri,Wyoming,0,@,Fresno State,0,
798,14,Nov 26 2022,8:00 PM,Sat,Air Force,0,@,San Diego State,0,
799,14,Nov 26 2022,1:00 AM,Sat,Akron,0,@,Northern Illinois,0,
800,14,Nov 26 2022,3:30 PM,Sat,Alabama-Birmingham,0,@,Louisiana Tech,0,
801,14,Nov 26 2022,6:00 PM,Sat,Appalachian State,0,@,Georgia Southern,0,
802,14,Nov 26 2022,12:00 PM,Sat,Army,0,@,Massachusetts,0,
803,14,Nov 26 2022,1:00 AM,Sat,Auburn,0,@,(2) Alabama,0,
804,14,Nov 26 2022,3:00 AM,Sat,(12) Brigham Young,0,@,Stanford,0,
805,14,Nov 26 2022,12:00 AM,Sat,Coastal Carolina,0,@,James Madison,0,
806,14,Nov 26 2022,12:00 AM,Sat,East Carolina,0,@,Temple,0,
807,14,Nov 26 2022,12:00 AM,Sat,Georgia State,0,@,Marshall,0,
808,14,Nov 26 2022,12:00 AM,Sat,Georgia Tech,0,@,(1) Georgia,0,
809,14,Nov 26 2022,3:00 AM,Sat,Hawaii,0,@,San Jose State,0,
810,14,Nov 26 2022,1:00 AM,Sat,Illinois,0,@,Northwestern,0,
811,14,Nov 26 2022,1:00 AM,Sat,Iowa State,0,@,Texas Christian,0,
812,14,Nov 26 2022,1:00 AM,Sat,Kansas,0,@,Kansas State,0,
813,14,Nov 26 2022,12:00 AM,Sat,Kent State,0,@,Buffalo,0,
814,14,Nov 26 2022,5:00 PM,Sat,Louisiana,0,@,Texas State,0,
815,14,Nov 26 2022,1:00 AM,Sat,Louisiana State,0,@,(24) Texas A&M,0,
816,14,Nov 26 2022,12:00 AM,Sat,Louisville,0,@,(9) Kentucky,0,
817,14,Nov 26 2022,1:00 AM,Sat,Memphis,0,@,Southern Methodist,0,
818,14,Nov 26 2022,12:00 PM,Sat,(4) Michigan,0,@,(3) Ohio State,0,
819,14,Nov 26 2022,12:00 AM,Sat,(11) Michigan State,0,@,(22) Penn State,0,
820,14,Nov 26 2022,6:00 PM,Sat,Middle Tennessee State,0,@,Florida International,0,
821,14,Nov 26 2022,1:00 AM,Sat,Minnesota,0,@,Wisconsin,0,
822,14,Nov 26 2022,3:00 AM,Sat,Nevada,0,@,Nevada-Las Vegas,0,
823,14,Nov 26 2022,12:00 AM,Sat,New Mexico State,0,@,Liberty,0,
824,14,Nov 26 2022,3:00 AM,Sat,Notre Dame,0,@,(7) Southern California,0,
825,14,Nov 26 2022,1:00 AM,Sat,(6) Oklahoma,0,@,Texas Tech,0,
826,14,Nov 26 2022,1:00 AM,Sat,Old Dominion,0,@,South Alabama,0,
827,14,Nov 26 2022,3:00 AM,Sat,(25) Oregon,0,@,Oregon State,0,
828,14,Nov 26 2022,12:00 AM,Sat,(23) Pittsburgh,0,@,(13) Miami (FL),0,
829,14,Nov 26 2022,12:00 AM,Sat,Purdue,0,@,Indiana,0,
830,14,Nov 26 2022,2:00 PM,Sat,Rice,0,@,North Texas,0,
831,14,Nov 26 2022,12:00 AM,Sat,Rutgers,0,@,Maryland,0,
832,14,Nov 26 2022,12:00 AM,Sat,South Carolina,0,@,(5) Clemson,0,
833,14,Nov 26 2022,5:00 PM,Sat,Southern Mississippi,0,@,Louisiana-Monroe,0,
834,14,Nov 26 2022,12:00 AM,Sat,Syracuse,0,@,Boston College,0,
835,14,Nov 26 2022,1:00 AM,Sat,(15) Tennessee,0,@,Vanderbilt,0,
836,14,Nov 26 2022,3:30 PM,Sat,Texas-El Paso,0,@,Texas-San Antonio,0,
837,14,Nov 26 2022,1:00 AM,Sat,Troy,0,@,Arkansas State,0,
838,14,Nov 26 2022,12:00 AM,Sat,Tulane,0,@,Cincinnati,0,
839,14,Nov 26 2022,1:00 AM,Sat,Tulsa,0,@,Houston,0,
840,14,Nov 26 2022,2:00 AM,Sat,(14) Utah,0,@,Colorado,0,
841,14,Nov 26 2022,12:00 AM,Sat,Virginia,0,@,Virginia Tech,0,
842,14,Nov 26 2022,12:00 AM,Sat,(19) Wake Forest,0,@,Duke,0,
843,14,Nov 26 2022,3:00 AM,Sat,Washington,0,@,Washington State,0,
844,14,Nov 26 2022,1:00 AM,Sat,West Virginia,0,@,(8) Oklahoma State,0,
845,14,Nov 26 2022,12:00 PM,Sat,Western Kentucky,0,@,Florida Atlantic,0,
846,15,Dec 10 2022,3:00 PM,Sat,Navy,0,N,Army,0,
