Rk,Wk,Date,Time,Day,Winner,Pts,,Loser,Pts,Notes
640,11,Nov 6 2021,1:00 PM,Sat,Tulsa,,@,(5) Cincinnati,,
641,11,Nov 6 2021,1:00 PM,Sat,Utah State,,@,New Mexico State,,
642,11,Nov 6 2021,1:00 PM,Sat,(19) Wake Forest,,@,North Carolina,,
643,11,Nov 6 2021,1:00 PM,Sat,Wisconsin,,@,Rutgers,,
644,12,Nov 9 2021,12:00 PM,Tue,Akron,,@,Western Michigan,,
645,12,Nov 9 2021,12:00 PM,Tue,Buffalo,,@,Miami (OH),,
646,12,Nov 9 2021,12:00 PM,Tue,Ohio,,@,Eastern Michigan,,
647,12,Nov 10 2021,12:00 PM,Wed,Ball State,,@,Northern Illinois,,
648,12,Nov 10 2021,12:00 PM,Wed,Kent State,,@,Central Michigan,,
649,12,Nov 10 2021,12:00 PM,Wed,Toledo,,@,Bowling Green State,,
650,12,Nov 11 2021,7:30 PM,Thu,North Carolina,,@,Pittsburgh,,
651,12,Nov 12 2021,6:00 PM,Fri,(5) Cincinnati,,@,South Florida,,
652,12,Nov 12 2021,9:00 PM,Fri,Wyoming,,@,Boise State,,
653,12,Nov 13 2021,7:00 PM,Sat,Air Force,,@,Colorado State,,
654,12,Nov 13 2021,3:30 PM,Sat,Alabama-Birmingham,,@,Marshall,,
655,12,Nov 13 2021,12:00 PM,Sat,(22) Arizona State,,@,Washington,,
656,12,Nov 13 2021,12:00 PM,Sat,(13) Arkansas,,@,Louisiana State,,
657,12,Nov 13 2021,5:00 PM,Sat,Arkansas State,,@,Louisiana-Monroe,,
658,12,Nov 13 2021,12:00 PM,Sat,Boston College,,@,Georgia Tech,,
659,12,Nov 13 2021,12:00 PM,Sat,Bucknell,,@,Army,,
660,12,Nov 13 2021,12:00 PM,Sat,Central Florida,,@,(24) Southern Methodist,,
661,12,Nov 13 2021,3:30 PM,Sat,Charlotte,,@,Louisiana Tech,,
662,12,Nov 13 2021,12:00 PM,Sat,Colorado,,@,UCLA,,
663,12,Nov 13 2021,12:00 PM,Sat,Connecticut,,@,Clemson,,
664,12,Nov 13 2021,12:00 PM,Sat,Duke,,@,Virginia Tech,,
665,12,Nov 13 2021,12:00 PM,Sat,East Carolina,,@,Memphis,,
666,12,Nov 13 2021,3:30 PM,Sat,Florida Atlantic,,@,Old Dominion,,
667,12,Nov 13 2021,3:30 PM,Sat,Florida International,,@,Middle Tennessee State,,
668,12,Nov 13 2021,12:00 PM,Sat,(2) Georgia,,@,Tennessee,,
669,12,Nov 13 2021,12:00 PM,Sat,Georgia Southern,,@,Texas State,,
670,12,Nov 13 2021,12:00 PM,Sat,Georgia State,,@,(15) Coastal Carolina,,
671,12,Nov 13 2021,4:00 PM,Sat,Hawaii,,@,Nevada-Las Vegas,,
672,12,Nov 13 2021,12:00 PM,Sat,Houston,,@,Temple,,
673,12,Nov 13 2021,12:00 PM,Sat,Iowa State,,@,Texas Tech,,
674,12,Nov 13 2021,12:00 PM,Sat,Kansas,,@,(21) Texas,,
675,12,Nov 13 2021,12:00 PM,Sat,(16) Kentucky,,@,Vanderbilt,,
676,12,Nov 13 2021,12:00 PM,Sat,Louisiana,,@,Troy,,
677,12,Nov 13 2021,12:00 PM,Sat,Maine,,@,Massachusetts,,
678,12,Nov 13 2021,12:00 PM,Sat,Maryland,,@,(11) Michigan State,,
679,12,Nov 13 2021,12:00 PM,Sat,Miami (FL),,@,Florida State,,
680,12,Nov 13 2021,12:00 PM,Sat,(9) Michigan,,@,(4) Penn State,,
681,12,Nov 13 2021,12:00 PM,Sat,Minnesota,,@,(3) Iowa,,
682,12,Nov 13 2021,12:00 PM,Sat,Mississippi State,,@,(18) Auburn,,
683,12,Nov 13 2021,10:30 PM,Sat,Nevada,,@,(25) San Diego State,,
684,12,Nov 13 2021,7:00 PM,Sat,New Mexico,,@,Fresno State,,
685,12,Nov 13 2021,12:00 PM,Sat,New Mexico State,,@,(1) Alabama,,
686,12,Nov 13 2021,12:00 PM,Sat,(23) North Carolina State,,@,(19) Wake Forest,,
687,12,Nov 13 2021,12:00 PM,Sat,Northwestern,,@,Wisconsin,,
688,12,Nov 13 2021,12:00 PM,Sat,(14) Notre Dame,,@,Virginia,,
689,12,Nov 13 2021,12:00 PM,Sat,(6) Oklahoma,,@,Baylor,,
690,12,Nov 13 2021,12:00 PM,Sat,Purdue,,@,(7) Ohio State,,
691,12,Nov 13 2021,12:00 PM,Sat,Rutgers,,@,Indiana,,
692,12,Nov 13 2021,12:00 PM,Sat,Samford,,@,(20) Florida,,
693,12,Nov 13 2021,12:00 PM,Sat,South Alabama,,@,Appalachian State,,
694,12,Nov 13 2021,12:00 PM,Sat,South Carolina,,@,Missouri,,
695,12,Nov 13 2021,12:00 PM,Sat,Southern California,,@,California,,
696,12,Nov 13 2021,3:30 PM,Sat,Southern Mississippi,,@,Texas-San Antonio,,
697,12,Nov 13 2021,12:00 PM,Sat,Stanford,,@,Oregon State,,
698,12,Nov 13 2021,12:00 PM,Sat,Syracuse,,@,Louisville,,
699,12,Nov 13 2021,12:00 PM,Sat,Texas A&M,,@,(17) Mississippi,,
700,12,Nov 13 2021,12:00 PM,Sat,Texas Christian,,@,(12) Oklahoma State,,
701,12,Nov 13 2021,4:00 PM,Sat,Texas-El Paso,,@,North Texas,,
702,12,Nov 13 2021,12:00 PM,Sat,Tulsa,,@,Tulane,,
703,12,Nov 13 2021,12:00 PM,Sat,Utah,,@,Arizona,,
704,12,Nov 13 2021,12:00 PM,Sat,Utah State,,@,San Jose State,,
705,12,Nov 13 2021,12:00 PM,Sat,Washington State,,@,(8) Oregon,,
706,12,Nov 13 2021,12:00 PM,Sat,West Virginia,,@,Kansas State,,
707,12,Nov 13 2021,2:00 PM,Sat,Western Kentucky,,@,Rice,,
708,13,Nov 16 2021,12:00 PM,Tue,Bowling Green State,,@,Miami (OH),,
709,13,Nov 16 2021,12:00 PM,Tue,Toledo,,@,Ohio,,
710,13,Nov 16 2021,12:00 PM,Tue,Western Michigan,,@,Eastern Michigan,,
711,13,Nov 17 2021,7:00 PM,Wed,Central Michigan,,@,Ball State,,
712,13,Nov 17 2021,7:00 PM,Wed,Northern Illinois,,@,Buffalo,,
713,13,Nov 18 2021,7:30 PM,Thu,Louisville,,@,Duke,,
714,13,Nov 19 2021,12:00 PM,Fri,Air Force,,@,Nevada,,
715,13,Nov 19 2021,9:00 PM,Fri,Arizona,,@,Washington State,,
716,13,Nov 19 2021,9:00 PM,Fri,Memphis,,@,Houston,,
717,13,Nov 19 2021,11:30 PM,Fri,(25) San Diego State,,@,Nevada-Las Vegas,,
718,13,Nov 19 2021,8:00 PM,Fri,Southern Mississippi,,@,Louisiana Tech,,
719,13,Nov 20 2021,3:30 PM,Sat,Alabama-Birmingham,,@,Texas-San Antonio,,
720,13,Nov 20 2021,12:00 PM,Sat,Appalachian State,,@,Troy,,
721,13,Nov 20 2021,12:00 PM,Sat,(22) Arizona State,,@,Oregon State,,
722,13,Nov 20 2021,12:00 PM,Sat,(13) Arkansas,,@,(1) Alabama,,
723,13,Nov 20 2021,12:00 PM,Sat,Arkansas State,,@,Georgia State,,
724,13,Nov 20 2021,12:00 PM,Sat,(18) Auburn,,@,South Carolina,,
725,13,Nov 20 2021,12:00 PM,Sat,Baylor,,@,Kansas State,,
726,13,Nov 20 2021,4:00 PM,Sat,(10) Brigham Young,,@,Georgia Southern,,
727,13,Nov 20 2021,12:00 PM,Sat,California,,@,Stanford,,
728,13,Nov 20 2021,12:00 PM,Sat,Charleston Southern,,@,(2) Georgia,,
729,13,Nov 20 2021,11:00 PM,Sat,Colorado State,,@,Hawaii,,
730,13,Nov 20 2021,12:00 PM,Sat,Connecticut,,@,Central Florida,,
731,13,Nov 20 2021,3:30 PM,Sat,East Carolina,,@,Navy,,
732,13,Nov 20 2021,12:00 PM,Sat,(20) Florida,,@,Missouri,,
733,13,Nov 20 2021,12:00 PM,Sat,Florida Atlantic,,@,Western Kentucky,,
734,13,Nov 20 2021,12:00 PM,Sat,Florida State,,@,Boston College,,
735,13,Nov 20 2021,2:30 PM,Sat,Georgia Tech,,@,(14) Notre Dame,,
736,13,Nov 20 2021,12:00 PM,Sat,Illinois,,@,(3) Iowa,,
737,13,Nov 20 2021,12:00 PM,Sat,Iowa State,,@,(6) Oklahoma,,
738,13,Nov 20 2021,12:00 PM,Sat,Kansas,,@,Texas Christian,,
739,13,Nov 20 2021,12:00 PM,Sat,Kent State,,@,Akron,,
740,13,Nov 20 2021,12:00 PM,Sat,Louisiana,,@,Liberty,,
741,13,Nov 20 2021,12:00 PM,Sat,Louisiana-Monroe,,@,Louisiana State,,
742,13,Nov 20 2021,3:30 PM,Sat,Marshall,,@,Charlotte,,
743,13,Nov 20 2021,12:00 PM,Sat,Massachusetts,,@,Army,,
744,13,Nov 20 2021,12:00 PM,Sat,(9) Michigan,,@,Maryland,,
745,13,Nov 20 2021,12:00 PM,Sat,(11) Michigan State,,@,(7) Ohio State,,
746,13,Nov 20 2021,12:00 PM,Sat,Minnesota,,@,Indiana,,
747,13,Nov 20 2021,12:00 PM,Sat,Nebraska,,@,Wisconsin,,
748,13,Nov 20 2021,12:00 PM,Sat,New Mexico,,@,Boise State,,
749,13,Nov 20 2021,12:00 PM,Sat,New Mexico State,,@,(16) Kentucky,,
750,13,Nov 20 2021,7:00 PM,Sat,North Texas,,@,Florida International,,
751,13,Nov 20 2021,12:00 PM,Sat,(12) Oklahoma State,,@,Texas Tech,,
752,13,Nov 20 2021,3:30 PM,Sat,Old Dominion,,@,Middle Tennessee State,,
753,13,Nov 20 2021,12:00 PM,Sat,(8) Oregon,,@,Utah,,
754,13,Nov 20 2021,12:00 PM,Sat,Prairie View A&M,,@,Texas A&M,,
755,13,Nov 20 2021,12:00 PM,Sat,Purdue,,N,Northwestern,,
756,13,Nov 20 2021,4:00 PM,Sat,Rice,,@,Texas-El Paso,,
757,13,Nov 20 2021,12:00 PM,Sat,Rutgers,,@,(4) Penn State,,
758,13,Nov 20 2021,12:00 PM,Sat,South Alabama,,@,Tennessee,,
759,13,Nov 20 2021,12:00 PM,Sat,South Florida,,@,Tulane,,
760,13,Nov 20 2021,12:00 PM,Sat,(24) Southern Methodist,,@,(5) Cincinnati,,
761,13,Nov 20 2021,12:00 PM,Sat,Syracuse,,@,(23) North Carolina State,,
762,13,Nov 20 2021,12:00 PM,Sat,Temple,,@,Tulsa,,
763,13,Nov 20 2021,12:00 PM,Sat,Tennessee State,,@,Mississippi State,,
764,13,Nov 20 2021,12:00 PM,Sat,(21) Texas,,@,West Virginia,,
765,13,Nov 20 2021,12:00 PM,Sat,Texas State,,@,(15) Coastal Carolina,,
766,13,Nov 20 2021,12:00 PM,Sat,UCLA,,@,Southern California,,
767,13,Nov 20 2021,12:00 PM,Sat,Vanderbilt,,@,(17) Mississippi,,
768,13,Nov 20 2021,12:00 PM,Sat,Virginia,,@,Pittsburgh,,
769,13,Nov 20 2021,12:00 PM,Sat,Virginia Tech,,@,Miami (FL),,
770,13,Nov 20 2021,12:00 PM,Sat,(19) Wake Forest,,@,Clemson,,
771,13,Nov 20 2021,12:00 PM,Sat,Washington,,@,Colorado,,
772,13,Nov 20 2021,12:00 PM,Sat,Wofford,,@,North Carolina,,
773,13,Nov 20 2021,8:00 PM,Sat,Wyoming,,@,Utah State,,
774,14,Nov 23 2021,7:00 PM,Tue,Buffalo,,@,Ball State,,
775,14,Nov 23 2021,7:00 PM,Tue,Western Michigan,,@,Northern Illinois,,
776,14,Nov 25 2021,12:00 PM,Thu,Fresno State,,@,San Jose State,,
777,14,Nov 25 2021,7:30 PM,Thu,(17) Mississippi,,@,Mississippi State,,
778,14,Nov 26 2021,12:00 PM,Fri,Boise State,,@,(25) San Diego State,,
779,14,Nov 26 2021,12:00 PM,Fri,(15) Coastal Carolina,,@,South Alabama,,
780,14,Nov 26 2021,12:00 PM,Fri,Colorado,,@,Utah,,
781,14,Nov 26 2021,12:00 PM,Fri,Eastern Michigan,,@,Central Michigan,,
782,14,Nov 26 2021,1:30 PM,Fri,(3) Iowa,,@,Nebraska,,
783,14,Nov 26 2021,12:00 PM,Fri,Kansas State,,@,(21) Texas,,
784,14,Nov 26 2021,3:30 PM,Fri,Missouri,,@,(13) Arkansas,,
785,14,Nov 26 2021,3:30 PM,Fri,Nevada-Las Vegas,,@,Air Force,,
786,14,Nov 26 2021,12:00 PM,Fri,North Carolina,,@,(23) North Carolina State,,
787,14,Nov 26 2021,12:00 PM,Fri,Ohio,,@,Bowling Green State,,
788,14,Nov 26 2021,12:00 PM,Fri,South Florida,,@,Central Florida,,
789,14,Nov 26 2021,12:00 PM,Fri,Texas Christian,,@,Iowa State,,
790,14,Nov 26 2021,2:00 PM,Fri,Texas-El Paso,,@,Alabama-Birmingham,,
791,14,Nov 26 2021,1:00 PM,Fri,Utah State,,@,New Mexico,,
792,14,Nov 26 2021,12:00 PM,Fri,Washington State,,@,Washington,,
793,14,Nov 27 2021,12:00 PM,Sat,Akron,,@,Toledo,,
794,14,Nov 27 2021,12:00 PM,Sat,(1) Alabama,,@,(18) Auburn,,
795,14,Nov 27 2021,12:00 PM,Sat,Arizona,,@,(22) Arizona State,,
796,14,Nov 27 2021,12:00 PM,Sat,Army,,@,Liberty,,
797,14,Nov 27 2021,12:00 PM,Sat,(10) Brigham Young,,@,Southern California,,
798,14,Nov 27 2021,12:00 PM,Sat,California,,@,UCLA,,
799,14,Nov 27 2021,2:00 PM,Sat,Charlotte,,@,Old Dominion,,
800,14,Nov 27 2021,12:00 PM,Sat,(5) Cincinnati,,@,East Carolina,,
801,14,Nov 27 2021,12:00 PM,Sat,Clemson,,@,South Carolina,,
802,14,Nov 27 2021,3:00 PM,Sat,Florida International,,@,Southern Mississippi,,
803,14,Nov 27 2021,12:00 PM,Sat,Florida State,,@,(20) Florida,,
804,14,Nov 27 2021,12:00 PM,Sat,(2) Georgia,,@,Georgia Tech,,
805,14,Nov 27 2021,2:30 PM,Sat,Georgia Southern,,@,Appalachian State,,
806,14,Nov 27 2021,3:00 PM,Sat,Hawaii,,@,Wyoming,,
807,14,Nov 27 2021,12:00 PM,Sat,Houston,,@,Connecticut,,
808,14,Nov 27 2021,12:00 PM,Sat,Indiana,,@,Purdue,,
809,14,Nov 27 2021,12:00 PM,Sat,(16) Kentucky,,@,Louisville,,
810,14,Nov 27 2021,1:00 PM,Sat,Louisiana Tech,,@,Rice,,
811,14,Nov 27 2021,12:00 PM,Sat,Louisiana-Monroe,,@,Louisiana,,
812,14,Nov 27 2021,12:00 PM,Sat,Maryland,,@,Rutgers,,
813,14,Nov 27 2021,12:00 PM,Sat,Massachusetts,,@,New Mexico State,,
814,14,Nov 27 2021,12:00 PM,Sat,Miami (FL),,@,Duke,,
815,14,Nov 27 2021,12:00 PM,Sat,Miami (OH),,@,Kent State,,
816,14,Nov 27 2021,7:00 PM,Sat,Middle Tennessee State,,@,Florida Atlantic,,
817,14,Nov 27 2021,12:00 PM,Sat,Navy,,@,Temple,,
818,14,Nov 27 2021,9:00 PM,Sat,Nevada,,@,Colorado State,,
819,14,Nov 27 2021,12:00 PM,Sat,Northwestern,,@,Illinois,,
820,14,Nov 27 2021,12:00 PM,Sat,(14) Notre Dame,,@,Stanford,,
821,14,Nov 27 2021,12:00 PM,Sat,(7) Ohio State,,@,(9) Michigan,,
822,14,Nov 27 2021,12:00 PM,Sat,(6) Oklahoma,,@,(12) Oklahoma State,,
823,14,Nov 27 2021,12:00 PM,Sat,Oregon State,,@,(8) Oregon,,
824,14,Nov 27 2021,12:00 PM,Sat,(4) Penn State,,@,(11) Michigan State,,
825,14,Nov 27 2021,12:00 PM,Sat,Pittsburgh,,@,Syracuse,,
826,14,Nov 27 2021,12:00 PM,Sat,Texas A&M,,@,Louisiana State,,
827,14,Nov 27 2021,12:00 PM,Sat,Texas State,,@,Arkansas State,,
828,14,Nov 27 2021,12:00 PM,Sat,Texas Tech,,@,Baylor,,
829,14,Nov 27 2021,2:00 PM,Sat,Texas-San Antonio,,@,North Texas,,
830,14,Nov 27 2021,12:00 PM,Sat,Troy,,@,Georgia State,,
831,14,Nov 27 2021,12:00 PM,Sat,Tulane,,@,Memphis,,
832,14,Nov 27 2021,12:00 PM,Sat,Tulsa,,@,(24) Southern Methodist,,
833,14,Nov 27 2021,12:00 PM,Sat,Vanderbilt,,@,Tennessee,,
834,14,Nov 27 2021,12:00 PM,Sat,Virginia Tech,,@,Virginia,,
835,14,Nov 27 2021,12:00 PM,Sat,(19) Wake Forest,,@,Boston College,,
836,14,Nov 27 2021,12:00 PM,Sat,West Virginia,,@,Kansas,,
837,14,Nov 27 2021,3:30 PM,Sat,Western Kentucky,,@,Marshall,,
838,14,Nov 27 2021,12:00 PM,Sat,Wisconsin,,@,Minnesota,,
839,15,Dec 11 2021,3:00 PM,Sat,Navy,,@,Army,,
